cme_id,cme_date,cme_pa,cme_width,harpnum,LONDTMIN,LONDTMAX,LATDTMIN,LATDTMAX,flare_id,dimming_id,verification_score
20130627201205217,2013-06-27 20:12:05,217.0,96.0,2878,7.6981,31.028999,-23.9489,-4.9792,,7952.0,5.0
20130628020005999,2013-06-28 02:00:05,,360.0,2878,10.9552,34.286098,-23.9489,-4.9792,6264.0,7959.0,3.0
20110907184805065,2011-09-07 18:48:05,65.0,188.0,847,-88.314102,-53.522598,15.017,28.355101,2385.0,,4.0
20110910031209333,2011-09-10 03:12:09,333.0,221.0,847,-57.065201,-22.2736,15.017,28.355101,2400.0,,4.0
20120330144606044,2012-03-30 14:46:06,44.0,141.0,1527,-90.0,-64.589302,12.2684,26.0595,,5447.0,5.0
20120407211559999,2012-04-07 21:15:59,,360.0,1527,12.501,46.004101,12.2684,26.0595,3539.0,,4.0
20120409123607999,2012-04-09 12:36:07,,360.0,1527,34.4636,67.966797,12.2684,26.0595,,5460.0,5.0
20141103204805137,2014-11-03 20:48:05,137.0,110.0,4781,-90.0,-78.411797,7.8312,23.2227,9212.0,,4.0
20141103213846072,2014-11-03 21:38:46,72.0,31.0,4781,-90.0,-77.963402,7.8312,23.2227,9213.0,,4.0
20141103231233066,2014-11-03 23:12:33,66.0,155.0,4781,-90.0,-77.066597,7.8312,23.2227,9214.0,,2.0
20141104084806057,2014-11-04 08:48:06,57.0,175.0,4781,-90.0,-71.685501,7.8312,23.2227,9217.0,,2.0
20141105100005087,2014-11-05 10:00:05,87.0,182.0,4781,-87.136497,-57.5602,7.8312,23.2227,9221.0,,2.0
20141105194805076,2014-11-05 19:48:05,76.0,203.0,4781,-81.643303,-52.067001,7.8312,23.2227,9225.0,,2.0
20141106020005072,2014-11-06 02:00:05,72.0,35.0,4781,-78.167999,-48.591702,7.8312,23.2227,9227.0,,2.0
20141106040005055,2014-11-06 04:00:05,55.0,210.0,4781,-77.046997,-47.470699,7.8312,23.2227,9228.0,7969.0,1.0
20141106143605049,2014-11-06 14:36:05,49.0,34.0,4781,-71.1054,-41.529099,7.8312,23.2227,9229.0,,4.0
20141107042823049,2014-11-07 04:28:23,49.0,101.0,4781,-63.370098,-33.7938,7.8312,23.2227,9233.0,7994.0,1.0
20141107171205079,2014-11-07 17:12:05,79.0,87.0,4781,-56.195301,-26.618999,7.8312,23.2227,9240.0,,2.0
20141107180834033,2014-11-07 18:08:34,33.0,293.0,4781,-55.6348,-26.0585,7.8312,23.2227,9241.0,8007.0,1.0
20141111122405304,2014-11-11 12:24:05,304.0,91.0,4781,-5.0751,24.5012,7.8312,23.2227,9274.0,,2.0
20141114153605308,2014-11-14 15:36:05,308.0,64.0,4781,37.076599,66.652901,7.8312,23.2227,9292.0,8103.0,3.0
20140503061205308,2014-05-03 06:12:05,308.0,185.0,4071,21.149,49.439201,-22.8479,-6.6532,8205.0,8174.0,1.0
20140503171205257,2014-05-03 17:12:05,257.0,82.0,4071,27.322901,55.613098,-22.8479,-6.6532,8209.0,,4.0
20140503204805297,2014-05-03 20:48:05,297.0,218.0,4071,29.343399,57.633701,-22.8479,-6.6532,8210.0,8179.0,3.0
20140506173605287,2014-05-06 17:36:05,287.0,201.0,4071,67.958397,90.0,-22.8479,-6.6532,8228.0,,4.0
20140506221737270,2014-05-06 22:17:37,270.0,160.0,4071,70.540199,90.0,-22.8479,-6.6532,8229.0,,2.0
20140803032405150,2014-08-03 03:24:05,150.0,204.0,4424,-89.609001,-58.0588,1.7595,16.091801,8662.0,,4.0
20170831041205070,2017-08-31 04:12:05,70.0,46.0,7117,-83.571701,-50.633301,6.9669,21.2528,13825.0,,4.0
20150301001205295,2015-03-01 00:12:05,295.0,23.0,5233,51.430199,88.652397,11.4171,24.331699,9914.0,,4.0
20150301064805269,2015-03-01 06:48:05,269.0,131.0,5233,55.10694900000001,90.0,11.4171005,24.331699500000003,9916.0,7053.0,3.0
20150301163605306,2015-03-01 16:36:05,306.0,30.0,5233,60.5784,90.0,11.4171,24.331699,9918.0,,2.0
20150302061205282,2015-03-02 06:12:05,282.0,117.0,5233,68.164703,90.0,11.4171,24.331699,9922.0,,4.0
20150302070005287,2015-03-02 07:00:05,287.0,123.0,5233,68.60375149999999,90.0,11.4171005,24.331699500000003,9924.0,,2.0
20120302180006067,2012-03-02 18:00:06,67.0,206.0,1449,-90.0,-63.441299,10.6375,24.4235,3332.0,,2.0
20120303183605049,2012-03-03 18:36:05,49.0,192.0,1449,-84.721802,-49.700298,10.6375,24.4235,3339.0,,4.0
20120304050006047,2012-03-04 05:00:06,47.0,160.0,1449,-78.912598,-43.891102,10.6375,24.4235,3344.0,,4.0
20120304110007999,2012-03-04 11:00:07,,360.0,1449,-75.561203,-40.5396,10.6375,24.4235,3346.0,5377.0,1.0
20120305040005999,2012-03-05 04:00:05,,360.0,1449,-66.0653,-31.0438,10.6375,24.4235,,5380.0,5.0
20120306081208034,2012-03-06 08:12:08,34.0,107.0,1449,-50.313499,-15.292,10.6375,24.4235,3377.0,,2.0
20120307002406999,2012-03-07 00:24:06,,360.0,1449,-41.2645,-6.243,10.6375,24.4235,3385.0,,2.0
20120307013024999,2012-03-07 01:30:24,,360.0,1449,-40.5942,-5.5727,10.6375,24.4235,3386.0,5389.0,1.0
20120310162405292,2012-03-10 16:24:05,292.0,127.0,1449,7.8903,42.9118,10.6375,24.4235,3414.0,5402.0,1.0
20120310180005999,2012-03-10 18:00:05,,360.0,1449,8.784,43.8055,10.6375,24.4235,3415.0,5403.0,1.0
20120313173605999,2012-03-13 17:36:05,,360.0,1449,48.778099,83.799599,10.6375,24.4235,,5408.0,5.0
20120315020005324,2012-03-15 02:00:05,324.0,74.0,1449,66.875999,90.0,10.6375,24.4235,3431.0,,4.0
20120629182405114,2012-06-29 18:24:05,114.0,23.0,1807,-60.936001,-26.2057,-23.0846,-9.1033,,5738.0,5.0
20120630074805153,2012-06-30 07:48:05,153.0,86.0,1807,-53.431099,-18.700899,-23.0846,-9.1033,,5741.0,5.0
20120701153604185,2012-07-01 15:36:04,185.0,135.0,1807,-35.621101,-0.8909,-23.0846,-9.1033,4105.0,5754.0,3.0
20120702060004175,2012-07-02 06:00:04,175.0,90.0,1807,-27.5562,7.1741,-23.0846,-9.1033,4115.0,5759.0,3.0
20120702083604999,2012-07-02 08:36:04,,360.0,1807,-26.1,8.6302,-23.0846,-9.1033,4116.0,,4.0
20120702112404174,2012-07-02 11:24:04,174.0,125.0,1807,-24.5319,10.1984,-23.0846,-9.1033,4119.0,5762.0,1.0
20120702193604178,2012-07-02 19:36:04,178.0,96.0,1807,-19.939301,14.7909,-23.0846,-9.1033,4123.0,5767.0,3.0
20120702202405185,2012-07-02 20:24:05,185.0,145.0,1807,-19.491301,15.239,-23.0846,-9.1033,4128.0,5768.0,1.0
20120703004804195,2012-07-03 00:48:04,195.0,97.0,1807,-17.027,17.7033,-23.0846,-9.1033,4132.0,5770.0,1.0
20120703084804199,2012-07-03 08:48:04,199.0,87.0,1807,-12.5465,22.1838,-23.0846,-9.1033,,5776.0,5.0
20120703212506204,2012-07-03 21:25:06,204.0,72.0,1807,-5.4897,29.240601,-23.0846,-9.1033,4145.0,,4.0
20120704051204209,2012-07-04 05:12:04,209.0,110.0,1807,-1.1212,33.6091,-23.0846,-9.1033,4151.0,,2.0
20120704083605213,2012-07-04 08:36:05,213.0,85.0,1807,0.783,35.513302,-23.0846,-9.1033,,5788.0,5.0
20120704124804203,2012-07-04 12:48:04,203.0,62.0,1807,3.1353,37.865501,-23.0846,-9.1033,4155.0,5790.0,1.0
20120704201205208,2012-07-04 20:12:05,208.0,88.0,1807,7.2797,42.009998,-23.0846,-9.1033,4162.0,5793.0,3.0
20120705064804235,2012-07-05 06:48:04,235.0,56.0,1807,13.2164,47.946701,-23.0846,-9.1033,,5801.0,5.0
20120705132404219,2012-07-05 13:24:04,219.0,98.0,1807,16.9128,51.643101,-23.0846,-9.1033,4177.0,,2.0
20120705220004220,2012-07-05 22:00:04,220.0,94.0,1807,21.729401,56.459599,-23.0846,-9.1033,4187.0,5807.0,1.0
20120706031207228,2012-07-06 03:12:07,228.0,73.0,1807,24.641701,59.372002,-23.0846,-9.1033,4190.0,,2.0
20120706063605276,2012-07-06 06:36:05,276.0,151.0,1807,26.5459,61.276199,-23.0846,-9.1033,4194.0,,2.0
20120706071205233,2012-07-06 07:12:05,233.0,55.0,1807,26.882,61.612202,-23.0846,-9.1033,4195.0,,2.0
20120706103604238,2012-07-06 10:36:04,238.0,63.0,1807,28.7862,63.516399,-23.0846,-9.1033,4198.0,5811.0,1.0
20120706232406999,2012-07-06 23:24:06,,360.0,1807,35.955002,70.685204,-23.0846,-9.1033,4206.0,,2.0
20120708104805231,2012-07-08 10:48:05,231.0,61.0,1807,55.7812,90.0,-23.0846,-9.1033,4225.0,,2.0
20120708163607212,2012-07-08 16:36:07,212.0,157.0,1807,59.029598,90.0,-23.0846,-9.1033,4231.0,,2.0
20140712142405235,2014-07-12 14:24:05,235.0,60.0,4315,58.438599,85.2286,-19.5355,-1.7782,8593.0,,4.0
20110116123605061,2011-01-16 12:36:05,61.0,78.0,345,-83.989601,-57.2285,12.2466,31.131701,973.0,,4.0
20110118040006029,2011-01-18 04:00:06,29.0,202.0,345,-62.190701,-35.429699,12.2466,31.131701,990.0,,4.0
20110122133606307,2011-01-22 13:36:06,307.0,52.0,345,-3.7653,22.995701,12.2466,31.131701,1026.0,,4.0
20110124020005260,2011-01-24 02:00:05,260.0,79.0,345,16.373699,43.1348,12.2466,31.131701,1043.0,,4.0
20110127132548294,2011-01-27 13:25:48,294.0,42.0,345,62.516499,89.277603,12.2466,31.131701,1076.0,4418.0,3.0
20150611100005067,2015-06-11 10:00:05,67.0,128.0,5673,-90.0,-64.265503,-28.9354,-14.6602,10540.0,,2.0
20150611140005048,2015-06-11 14:00:05,48.0,131.0,5673,-90.0,-62.045101,-28.9354,-14.6602,10542.0,,4.0
20150618012550279,2015-06-18 01:25:50,279.0,195.0,5673,-11.2315,24.215599,-28.9354,-14.6602,10600.0,,2.0
20131105082406136,2013-11-05 08:24:06,136.0,197.0,3341,-61.612801,-34.8172,-18.119801,-0.3185,6931.0,,2.0
20131105132527122,2013-11-05 13:25:27,122.0,82.0,3341,-58.789501,-31.993799,-18.119801,-0.3185,6933.0,7915.0,1.0
20131105223605160,2013-11-05 22:36:05,160.0,195.0,3341,-53.594501,-26.7988,-18.119801,-0.3185,6941.0,7927.0,1.0
20131107000006999,2013-11-07 00:00:06,,360.0,3341,-39.251701,-12.4561,-18.119801,-0.3185,6954.0,,4.0
20131110053605220,2013-11-10 05:36:05,220.0,262.0,3341,4.567,31.3626,-18.119801,-0.3185,6991.0,8012.0,1.0
20131112054805251,2013-11-12 05:48:05,251.0,49.0,3341,31.784201,58.579899,-18.119801,-0.3185,7007.0,,4.0
20160304074804065,2016-03-04 07:48:04,65.0,66.0,6398,-56.0748505,-22.2143495,0.1544000000000007,14.1482,11986.0,,4.0
20160308201104278,2016-03-08 20:11:04,278.0,124.0,6398,5.3453,39.205799,0.1544,14.1482,12002.0,,4.0
20131014012552075,2013-10-14 01:25:52,75.0,105.0,3273,-86.592102,-46.560398,13.1904,25.700001,6718.0,,4.0
20170925221205112,2017-09-25 22:12:05,112.0,104.0,7148,-90.0,-69.178001,7.4907,23.0809,13970.0,,4.0
20101017093605269,2010-10-17 09:36:05,269.0,54.0,211,16.8762,51.811901,-28.323099,-13.6199,520.0,,4.0
20101019071205279,2010-10-19 07:12:05,279.0,77.0,211,42.208401,77.143997,-28.323099,-13.6199,530.0,,4.0
20101020121205263,2010-10-20 12:12:05,263.0,29.0,211,58.318699,90.0,-28.323099,-13.6199,540.0,,4.0
20141114012554197,2014-11-14 01:25:54,197.0,115.0,4800,-30.9788,8.9891,-18.690001,-6.2208,,8091.0,5.0
20140825153605999,2014-08-25 15:36:05,,360.0,4466,7.1779,46.440701,2.8506,15.4857,8804.0,,2.0
20140825204805273,2014-08-25 20:48:05,273.0,177.0,4466,10.117,49.379902,2.8506,15.4857,8805.0,6962.0,1.0
20140826094805319,2014-08-26 09:48:05,319.0,60.0,4466,17.464899,56.727699,2.8506,15.4857,8808.0,,4.0
20140826233605253,2014-08-26 23:36:05,253.0,108.0,4466,25.2649,64.527802,2.8506,15.4857,8809.0,,2.0
20140828161205265,2014-08-28 16:12:05,265.0,71.0,4466,48.212799,87.4757,2.8506,15.4857,8819.0,,4.0
20140829024805289,2014-08-29 02:48:05,289.0,25.0,4466,54.204201,90.0,2.8506,15.4857,8824.0,,4.0
20140829161205320,2014-08-29 16:12:05,320.0,120.0,4466,61.778099,90.0,2.8506,15.4857,8825.0,,4.0
20170418100005069,2017-04-18 10:00:05,69.0,101.0,6986,-90.0,-68.610199,7.7662,22.549601,13312.0,,4.0
20170420214900027,2017-04-20 21:49:00,27.0,112.0,6986,-69.423103,-35.0326,7.7662,22.549601,13321.0,,4.0
20170430190005285,2017-04-30 19:00:05,285.0,66.0,6986,63.764099,90.0,7.7662,22.549601,13347.0,,4.0
20120428192405131,2012-04-28 19:24:05,131.0,101.0,1611,-29.9877,5.5794,-29.6868,-14.7531,,5520.0,5.0
20120502191205236,2012-05-02 19:12:05,236.0,43.0,1611,23.124599,58.6917,-29.6868,-14.7531,3677.0,5535.0,3.0
20140420084805306,2014-04-20 08:48:05,306.0,123.0,3985,53.964401,90.0,7.922,19.8764,8131.0,,2.0
20130312234805124,2013-03-12 23:48:05,124.0,112.0,2546,-54.204498,-27.539499,3.7876,22.8239,5590.0,6535.0,3.0
20130313002406116,2013-03-13 00:24:06,116.0,127.0,2546,-53.866402,-27.201401,3.7876,22.8239,5591.0,,4.0
20130315071205999,2013-03-15 07:12:05,,360.0,2546,-23.0041995,3.660799500000001,3.787650000000001,22.82395,5600.0,6562.0,1.0
20130321222407287,2013-03-21 22:24:07,287.0,192.0,2546,66.705399,90.0,3.7876,22.8239,5651.0,,2.0
20130322084831307,2013-03-22 08:48:31,307.0,123.0,2546,72.565002,90.0,3.7876,22.8239,5656.0,,4.0
20130812120005165,2013-08-12 12:00:05,165.0,144.0,3048,-34.5219,0.6793,-29.0347,-13.9447,6487.0,6780.0,1.0
20130813133620205,2013-08-13 13:36:20,205.0,87.0,3048,-20.3267,14.8745,-29.0347,-13.9447,,6797.0,5.0
20130814211208245,2013-08-14 21:12:08,245.0,96.0,3048,-2.8045,32.396702,-29.0347,-13.9447,6502.0,,4.0
20120512000005999,2012-05-12 00:00:05,,360.0,1638,-11.1463,18.9168,2.3502,19.115999,3814.0,5580.0,3.0
20120517014805999,2012-05-17 01:48:05,,360.0,1638,57.5606,87.623703,2.3502,19.115999,3849.0,,2.0
20101106161206109,2010-11-06 16:12:06,109.0,33.0,245,-80.178902,-41.6217,-29.878799,-15.9142,673.0,,2.0
20101111140005150,2010-11-11 14:00:05,150.0,111.0,245,-14.8603,23.697001,-29.878799,-15.9142,706.0,,4.0
20120910100005191,2012-09-10 10:00:05,191.0,153.0,1999,43.9861995,72.8392005,-24.9902,-6.837,4638.0,,4.0
20131026091208272,2013-10-26 09:12:08,272.0,87.0,3295,-2.7914,31.2493,-22.364799,-7.0807,6850.0,7739.0,1.0
20131026183605257,2013-10-26 18:36:05,257.0,32.0,3295,2.4959,36.536598,-22.364799,-7.0807,6856.0,,2.0
20131028121205272,2013-10-28 12:12:05,272.0,27.0,3295,25.894899,59.9356,-22.364799,-7.0807,6875.0,,2.0
20131031221205268,2013-10-31 22:12:05,268.0,78.0,3295,72.017899,90.0,-22.364799,-7.0807,6897.0,,4.0
20130411000006304,2013-04-11 00:00:06,304.0,65.0,2597,67.0345,90.0,3.8737,15.4624,5737.0,,4.0
20150307221205999,2015-03-07 22:12:05,,360.0,5298,-88.750801,-58.872501,-27.233801,-9.2397,,7152.0,5.0
20150308060005099,2015-03-08 06:00:05,99.0,46.0,5298,-84.396103,-54.517799,-27.233801,-9.2397,,7161.0,5.0
20150309102405045,2015-03-09 10:24:05,45.0,127.0,5298,-68.540298,-38.661999,-27.233801,-9.2397,9975.0,7183.0,3.0
20150309151208084,2015-03-09 15:12:08,84.0,41.0,5298,-65.860397,-35.982101,-27.233801,-9.2397,9978.0,7187.0,1.0
20150309180005034,2015-03-09 18:00:05,34.0,155.0,5298,-64.297203,-34.4189,-27.233801,-9.2397,9979.0,,2.0
20150310000005999,2015-03-10 00:00:05,,360.0,5298,-60.9473,-31.069,-27.233801,-9.2397,9985.0,7194.0,1.0
20150310033605999,2015-03-10 03:36:05,,360.0,5298,-58.937401,-29.0592,-27.233801,-9.2397,9986.0,,2.0
20150311002405081,2015-03-11 00:24:05,81.0,160.0,5298,-47.324699,-17.446501,-27.233801,-9.2397,10004.0,7207.0,1.0
20150314100005160,2015-03-14 10:00:05,160.0,146.0,5298,-1.7672,28.111099,-27.233801,-9.2397,10052.0,7291.0,3.0
20150315014805999,2015-03-15 01:48:05,,360.0,5298,7.054,36.932201,-27.233801,-9.2397,10062.0,7296.0,3.0
20150315062405209,2015-03-15 06:24:05,209.0,33.0,5298,9.6222,39.500401,-27.233801,-9.2397,,7306.0,5.0
20150317234806265,2015-03-17 23:48:06,265.0,110.0,5298,46.135201,76.013496,-27.233801,-9.2397,10088.0,,2.0
20150320013605283,2015-03-20 01:36:05,283.0,213.0,5298,73.938698,90.0,-27.233801,-9.2397,10112.0,,2.0
20110922104806999,2011-09-22 10:48:06,,360.0,892,-90.0,-65.143501,7.2531,22.424601,2486.0,,2.0
20110923004806105,2011-09-23 00:48:06,105.0,44.0,892,-90.0,-57.276199,7.2531,22.424601,2491.0,,2.0
20110924001206103,2011-09-24 00:12:06,103.0,72.0,892,-79.214699,-44.126701,7.2531,22.424601,2502.0,,2.0
20110924094806092,2011-09-24 09:48:06,92.0,145.0,892,-73.82,-38.732101,7.2531,22.424601,2506.0,,2.0
20110924124807999,2011-09-24 12:48:07,,360.0,892,-72.134201,-37.0462,7.2531,22.424601,2507.0,4810.0,3.0
20110924193606999,2011-09-24 19:36:06,,360.0,892,-68.313004,-33.224998,7.2531,22.424601,2512.0,4815.0,1.0
20110925051205098,2011-09-25 05:12:05,98.0,193.0,892,-62.918301,-27.830299,7.2531,22.424601,2518.0,4821.0,1.0
20110925160005107,2011-09-25 16:00:05,107.0,67.0,892,-56.8493,-21.761299,7.2531,22.424601,2522.0,4827.0,1.0
20110929204529039,2011-09-29 20:45:29,39.0,203.0,892,-0.2053,34.882702,7.2531,22.424601,,4850.0,5.0
20111005022407308,2011-10-05 02:24:07,308.0,103.0,892,70.375,90.0,7.2531,22.424601,2580.0,,4.0
20111107234805303,2011-11-07 23:48:05,303.0,109.0,1019,16.3318,48.091,9.0935,26.382099,,4981.0,5.0
20160810040006070,2016-08-10 04:00:06,70.0,55.0,6699,-64.717003,-39.897499,-2.0703,19.2892,12592.0,,4.0
20140730070006013,2014-07-30 07:00:06,13.0,254.0,4399,-49.6693,-17.363899,2.5044,18.9981,,6651.0,5.0
20140730133607041,2014-07-30 13:36:07,41.0,124.0,4399,-45.951099,-13.6457,2.5044,18.9981,,6655.0,5.0
20140801120005351,2014-08-01 12:00:05,351.0,156.0,4399,-19.8109,12.4945,2.5044,18.9981,,6679.0,5.0
20131018051205053,2013-10-18 05:12:05,53.0,147.0,3291,-86.339897,-56.624901,0.1081,18.128799,6758.0,,2.0
20131022042405034,2013-10-22 04:24:05,34.0,179.0,3291,-32.534599,-2.8196,0.1081,18.128799,6791.0,,4.0
20131022121205086,2013-10-22 12:12:05,86.0,113.0,3291,-28.1262,1.5889,0.1081,18.128799,6795.0,,4.0
20131022152405082,2013-10-22 15:24:05,82.0,71.0,3291,-26.3176,3.3974,0.1081,18.128799,6798.0,,2.0
20131023113605022,2013-10-23 11:36:05,22.0,97.0,3291,-14.9009,14.8141,0.1081,18.128799,6804.0,,2.0
20131026031208271,2013-10-26 03:12:08,271.0,208.0,3291,21.044701,50.759701,0.1081,18.128799,6846.0,,4.0
20131026070005265,2013-10-26 07:00:05,265.0,70.0,3291,23.1924,52.907398,0.1081,18.128799,,7735.0,5.0
20131027034805286,2013-10-27 03:48:05,286.0,126.0,3291,34.948101,64.6632,0.1081,18.128799,6864.0,,4.0
20131027082405274,2013-10-27 08:24:05,274.0,87.0,3291,37.548,67.263,0.1081,18.128799,6865.0,,4.0
20131027100006289,2013-10-27 10:00:06,289.0,132.0,3291,38.452301,68.167297,0.1081,18.128799,6866.0,,4.0
20131028022405999,2013-10-28 02:24:05,,360.0,3291,47.721298,77.436302,0.1081,18.128799,6872.0,,2.0
20131028044805315,2013-10-28 04:48:05,315.0,156.0,3291,49.077702,78.792702,0.1081,18.128799,6873.0,,2.0
20131028093605277,2013-10-28 09:36:05,277.0,27.0,3291,51.7906,81.5056,0.1081,18.128799,6874.0,,2.0
20131028141205283,2013-10-28 14:12:05,283.0,93.0,3291,54.3904,84.1054,0.1081,18.128799,6876.0,,2.0
20131028212511284,2013-10-28 21:25:11,284.0,142.0,3291,58.459702,88.174698,0.1081,18.128799,6879.0,,2.0
20131029004807276,2013-10-29 00:48:07,276.0,16.0,3291,60.381302,90.0,0.1081,18.128799,6880.0,,4.0
20131029033605272,2013-10-29 03:36:05,272.0,28.0,3291,61.963799,90.0,0.1081,18.128799,6882.0,,4.0
20131029044806272,2013-10-29 04:48:06,272.0,37.0,3291,62.642101,90.0,0.1081,18.128799,6884.0,,4.0
20131029220006999,2013-10-29 22:00:06,,360.0,3291,72.363197,90.0,0.1081,18.128799,6890.0,,2.0
20110919160005055,2011-09-19 16:00:05,55.0,73.0,878,-87.349998,-59.776501,9.5499,30.056299,2461.0,,2.0
20110929222407341,2011-09-29 22:24:07,341.0,133.0,878,49.815701,77.389198,9.5499,30.056299,,4851.0,5.0
20121109004805155,2012-11-09 00:48:05,155.0,262.0,2181,-61.587799,-29.886801,-30.612,-12.5357,4940.0,,4.0
20150505104805103,2015-05-05 10:48:05,103.0,36.0,5541,-90.0,-67.4235,5.8149,20.0312,10364.0,,2.0
20150505141205056,2015-05-05 14:12:05,56.0,77.0,5541,-90.0,-65.510803,5.8149,20.0312,10367.0,,2.0
20150505222405999,2015-05-05 22:24:05,,360.0,5541,-90.0,-60.8978,5.8149,20.0312,10376.0,,2.0
20150506033605068,2015-05-06 03:36:05,68.0,48.0,5541,-90.0,-57.9725,5.8149,20.0312,10377.0,,4.0
20150506112405068,2015-05-06 11:24:05,68.0,73.0,5541,-90.0,-53.584599,5.8149,20.0312,10381.0,,4.0
20150506121205053,2015-05-06 12:12:05,53.0,132.0,5541,-90.0,-53.134499,5.8149,20.0312,10382.0,,2.0
20150507120005063,2015-05-07 12:00:05,63.0,177.0,5541,-78.327797,-39.745602,5.8149,20.0312,10390.0,,4.0
20150507181205057,2015-05-07 18:12:05,57.0,82.0,5541,-74.839897,-36.257702,5.8149,20.0312,10392.0,,4.0
20150509091209121,2015-05-09 09:12:09,121.0,209.0,5541,-52.900101,-14.3179,5.8149,20.0312,10405.0,,4.0
20150513184805999,2015-05-13 18:48:05,,360.0,5541,6.5062,45.088402,5.8149,20.0312,10433.0,,2.0
20120325004806015,2012-03-25 00:48:06,15.0,133.0,1492,-46.747501,-18.1101,5.1757,24.563101,3485.0,5428.0,3.0
20120325091208009,2012-03-25 09:12:08,9.0,112.0,1492,-42.0327,-13.3953,5.1757,24.563101,3487.0,,4.0
20120325132528074,2012-03-25 13:25:28,74.0,55.0,1492,-39.675301,-11.0379,5.1757,24.563101,3488.0,,4.0
20120326064805338,2012-03-26 06:48:05,338.0,133.0,1492,-29.9161005,-1.2786995,5.1756995,24.5631005,3491.0,,4.0
20120327031209319,2012-03-27 03:12:09,319.0,162.0,1492,-18.4587,10.1787,5.1757,24.563101,3497.0,,2.0
20120327070005013,2012-03-27 07:00:05,13.0,64.0,1492,-16.33546,12.30194,5.1756995,24.5631005,3500.0,,4.0
20120328221206281,2012-03-28 22:12:06,281.0,194.0,1492,5.6765,34.313999,5.1757,24.563101,3506.0,,4.0
20130718182405102,2013-07-18 18:24:05,102.0,135.0,2981,-90.0,-57.497799,-15.5673,-3.3997,6399.0,,4.0
20130718202405102,2013-07-18 20:24:05,102.0,63.0,2981,-90.0,-56.367901,-15.5673,-3.3997,6400.0,6586.0,3.0
20130726183605202,2013-07-26 18:36:05,202.0,167.0,2981,6.4849,51.088799,-15.5673,-3.3997,6426.0,,4.0
20131009021205128,2013-10-09 02:12:05,128.0,96.0,3263,-81.905296,-45.114399,-26.6052,-11.1718,6674.0,,2.0
20131011124805142,2013-10-11 12:48:05,142.0,153.0,3263,-49.237999,-12.447,-26.6052,-11.1718,6695.0,7507.0,1.0
20131013012550146,2013-10-13 01:25:50,146.0,194.0,3263,-28.834801,7.9561,-26.6052,-11.1718,6712.0,7533.0,1.0
20131015102405244,2013-10-15 10:24:05,244.0,68.0,3263,2.9406,39.731602,-26.6052,-11.1718,6730.0,7566.0,1.0
20130513084805108,2013-05-13 08:48:05,108.0,73.0,2739,-70.578003,-37.7103,5.4098,22.7423,6021.0,,4.0
20130522132550999,2013-05-22 13:25:50,,360.0,2739,53.467201,86.3349,5.4098,22.7423,,7440.0,5.0
20150824084804251,2015-08-24 08:48:04,251.0,88.0,5885,-6.554,27.821501,-25.004299,-8.2107,10901.0,,2.0
20150825112404253,2015-08-25 11:24:04,253.0,62.0,5885,8.3352,42.710701,-25.004299,-8.2107,10926.0,8685.0,3.0
20150825121204224,2015-08-25 12:12:04,224.0,75.0,5885,8.783,43.158501,-25.004299,-8.2107,10927.0,,4.0
20150828034713254,2015-08-28 03:47:13,254.0,61.0,5885,44.382702,78.758202,-25.004299,-8.2107,10954.0,,2.0
20150828063604260,2015-08-28 06:36:04,260.0,86.0,5885,45.9477995,80.3232005,-25.0042995,-8.210700500000002,10955.0,,4.0
20150710022404181,2015-07-10 02:24:04,181.0,138.0,5758,-77.176498,-39.841099,-30.6394,-14.5557,10727.0,,4.0
20150124112405170,2015-01-24 11:24:05,170.0,155.0,5107,-75.670998,-42.1875,-21.740499,-4.543,9746.0,,4.0
20140903041205103,2014-09-03 04:12:05,103.0,58.0,4530,-90.0,-79.275299,-25.581301,-6.9306,8861.0,,4.0
20140903140005098,2014-09-03 14:00:05,98.0,59.0,4530,-90.0,-73.788399,-25.581301,-6.9306,8864.0,,2.0
20140905071205062,2014-09-05 07:12:05,62.0,143.0,4530,-82.1881495,-50.732250500000006,-25.5813505,-6.930649500000001,8877.0,,2.0
20140905170005066,2014-09-05 17:00:05,66.0,137.0,4530,-76.6903,-45.234402,-25.581301,-6.9306,8880.0,,4.0
20140906101207042,2014-09-06 10:12:07,42.0,246.0,4530,-67.060303,-35.604401,-25.581301,-6.9306,8883.0,7115.0,1.0
20140912221205273,2014-09-12 22:12:05,273.0,118.0,4530,20.281401,51.737301,-25.581301,-6.9306,8915.0,,4.0
20140914024805280,2014-09-14 02:48:05,280.0,155.0,4530,36.293999,67.749901,-25.581301,-6.9306,8926.0,7239.0,1.0
20150426221205262,2015-04-26 22:12:05,262.0,74.0,5462,39.075001,77.161697,-16.2463,-1.2892,10323.0,7858.0,3.0
20150428052548241,2015-04-28 05:25:48,241.0,106.0,5462,56.706299,90.0,-16.2463,-1.2892,10324.0,,4.0
20151109132550142,2015-11-09 13:25:50,142.0,273.0,6078,-60.873798,-32.1712,-27.458099,-6.8645,11432.0,8770.0,1.0
20151115152405278,2015-11-15 15:24:05,278.0,136.0,6078,20.7834,49.486,-27.458099,-6.8645,11447.0,,4.0
20151115232404226,2015-11-15 23:24:04,226.0,122.0,6078,25.257799,53.9603,-27.458099,-6.8645,,8773.0,5.0
20151116031207209,2015-11-16 03:12:07,209.0,166.0,6078,27.383101,56.085701,-27.458099,-6.8645,,8774.0,5.0
